"FID_DeerRa","COUNTY_NAM","Shape_Leng","Shape_Area","FID_dmu_19","UNIT_ID","DMUArea","AREA_SQM"
28,"Jefferson",4010785.71735,509722373.974,110,"76A",2412.79764717,179.621154644
28,"Jefferson",4010785.71735,509722373.974,112,"77C",2026.77892491,17.1837541897
30,"Kenosha",2359727.36863,239856410.978,111,"77M",1875.825894,21.1289480544
30,"Kenosha",2359727.36863,239856410.978,124,"77B",1887.80786433,71.4698590391
31,"Kewaunee",1863445.69931,252609333.577,82,"64",3059.89018818,0.00604904130567
36,"Manitowoc",3186175.35096,453269292.947,82,"64",3059.89018818,156.719869383
36,"Manitowoc",3186175.35096,453269292.947,95,"69A",2287.89615546,15.5183233604
36,"Manitowoc",3186175.35096,453269292.947,96,"69B",1309.23663047,2.76995569975
39,"Marquette",3507933.62712,887341298.242,90,"67A",1247.28445156,237.378436228
39,"Marquette",3507933.62712,887341298.242,91,"67B",798.616288463,12.4918589758
39,"Marquette",3507933.62712,887341298.242,101,"W",20.7532140145,0.0053142305688
39,"Marquette",3507933.62712,887341298.242,102,"70E",266.272344056,12.1750993358
41,"Milwaukee",2106461.55858,120047258.637,111,"77M",1875.825894,46.3312325398
45,"Outagamie",2684510.89655,499697447.526,82,"64",3059.89018818,1.63884858762
45,"Outagamie",2684510.89655,499697447.526,84,"66",1547.06390509,10.3366996314
46,"Ozaukee",2149756.2457,204223836.681,96,"69B",1309.23663047,54.2359240854
46,"Ozaukee",2149756.2457,204223836.681,111,"77M",1875.825894,23.9251463906
52,"Racine",2913642.71777,260183481.708,111,"77M",1875.825894,24.2844775865
52,"Racine",2913642.71777,260183481.708,124,"77B",1887.80786433,76.1474556076
54,"Rock",3260329.86053,358363068.647,110,"76A",2412.79764717,19.6868643002
54,"Rock",3260329.86053,358363068.647,113,"76",1884.11947481,3.75837472038
54,"Rock",3260329.86053,358363068.647,125,"77A",1923.11837472,114.918640034
60,"Sheboygan",3922228.57466,494245396.181,95,"69A",2287.89615546,142.802210738
60,"Sheboygan",3922228.57466,494245396.181,96,"69B",1309.23663047,48.0078521789
65,"Walworth",3481705.87467,459532476.62,110,"76A",2412.79764717,0.519909841109
65,"Walworth",3481705.87467,459532476.62,112,"77C",2026.77892491,74.4611195652
65,"Walworth",3481705.87467,459532476.62,124,"77B",1887.80786433,94.460217227
65,"Walworth",3481705.87467,459532476.62,125,"77A",1923.11837472,7.98516049369
67,"Washington",3590661.5696,486338271.69,95,"69A",2287.89615546,54.0314388776
67,"Washington",3590661.5696,486338271.69,96,"69B",1309.23663047,55.9599869921
67,"Washington",3590661.5696,486338271.69,104,"68B",1610.81053652,9.72598637379
67,"Washington",3590661.5696,486338271.69,111,"77M",1875.825894,20.7478041275
67,"Washington",3590661.5696,486338271.69,112,"77C",2026.77892491,47.3110401032
68,"Waukesha",5475419.17595,637160321.427,110,"76A",2412.79764717,5.77481098007
68,"Waukesha",5475419.17595,637160321.427,111,"77M",1875.825894,53.3755059997
68,"Waukesha",5475419.17595,637160321.427,112,"77C",2026.77892491,170.013475609
68,"Waukesha",5475419.17595,637160321.427,124,"77B",1887.80786433,16.8451828835
69,"Waupaca",5531360.39538,1244691964.89,80,"65B",1345.84291751,164.9288181
69,"Waupaca",5531360.39538,1244691964.89,84,"66",1547.06390509,5.73736210568
70,"Waushara",4380922.3824,993201694.516,79,"65A",971.310369347,94.7990910184
70,"Waushara",4380922.3824,993201694.516,80,"65B",1345.84291751,135.156577406
70,"Waushara",4380922.3824,993201694.516,84,"66",1547.06390509,43.8245467381
70,"Waushara",4380922.3824,993201694.516,90,"67A",1247.28445156,46.6677472033
70,"Waushara",4380922.3824,993201694.516,91,"67B",798.616288463,36.2715778223
71,"Winnebago",2193249.15022,292840117.064,84,"66",1547.06390509,101.869264944
71,"Winnebago",2193249.15022,292840117.064,85,"W",534.17182822,0.192024462162
71,"Winnebago",2193249.15022,292840117.064,94,"68A",1476.11798461,11.0046278127
2,"Ashland",3296207.87517,2595041129.74,0,"79",156.169996523,53.8487405694
2,"Ashland",3296207.87517,2595041129.74,2,"78",59.8158253627,22.2331803948
2,"Ashland",3296207.87517,2595041129.74,5,"7",734.792896743,232.763509416
2,"Ashland",3296207.87517,2595041129.74,6,"6",1139.04062896,233.302156283
2,"Ashland",3296207.87517,2595041129.74,9,"28",1655.30029938,199.01244345
2,"Ashland",3296207.87517,2595041129.74,12,"13",2104.51452509,33.1555754407
2,"Ashland",3296207.87517,2595041129.74,15,"29A",709.484827938,39.7925833028
2,"Ashland",3296207.87517,2595041129.74,16,"14",884.553046983,187.277296128
3,"Barron",7454324.425,1374707806.59,30,"17",740.779868186,8.66416776078
3,"Barron",7454324.425,1374707806.59,32,"15",1313.74466971,76.3201754152
3,"Barron",7454324.425,1374707806.59,34,"16",1274.72348162,27.6171515741
3,"Barron",7454324.425,1374707806.59,37,"22",1650.25675104,313.074620386
3,"Barron",7454324.425,1374707806.59,46,"23",1348.68736074,50.3982494264
3,"Barron",7454324.425,1374707806.59,53,"22A",1307.10896819,54.7032869955
4,"Bayfield",4438110.03157,3653560559.33,0,"79",156.169996523,5.15475523986
4,"Bayfield",4438110.03157,3653560559.33,1,"3",1492.11847387,554.46499352
4,"Bayfield",4438110.03157,3653560559.33,3,"2",1437.67489752,180.745301344
4,"Bayfield",4438110.03157,3653560559.33,6,"6",1139.04062896,160.154292614
4,"Bayfield",4438110.03157,3653560559.33,7,"5",643.887140423,226.44300106
4,"Bayfield",4438110.03157,3653560559.33,11,"9",1199.53687631,149.223824046
4,"Bayfield",4438110.03157,3653560559.33,12,"13",2104.51452509,134.162602441
7,"Burnett",4049341.22307,1974778197.74,13,"8",1030.4053157,101.250808498
7,"Burnett",4049341.22307,1974778197.74,18,"11",1013.75261095,200.578471238
7,"Burnett",4049341.22307,1974778197.74,21,"10",1002.44037255,278.041189525
7,"Burnett",4049341.22307,1974778197.74,32,"15",1313.74466971,120.228111614
7,"Burnett",4049341.22307,1974778197.74,34,"16",1274.72348162,62.361404903
9,"Chippewa",7886917.55977,1724383618.6,43,"24",881.9786563,70.1677664351
9,"Chippewa",7886917.55977,1724383618.6,46,"23",1348.68736074,173.203532938
9,"Chippewa",7886917.55977,1724383618.6,53,"22A",1307.10896819,43.8900013953
16,"Douglas",4119664.31782,3206691724.77,3,"2",1437.67489752,330.576991596
16,"Douglas",4119664.31782,3206691724.77,4,"1",606.142375805,193.201965969
16,"Douglas",4119664.31782,3206691724.77,8,"4",926.687620268,348.508647462
16,"Douglas",4119664.31782,3206691724.77,11,"9",1199.53687631,165.671585152
16,"Douglas",4119664.31782,3206691724.77,13,"8",1030.4053157,199.893637041
26,"Iron",2825891.1826,1922288339.91,5,"7",734.792896743,39.1888713445
26,"Iron",2825891.1826,1922288339.91,9,"28",1655.30029938,416.235079872
26,"Iron",2825891.1826,1922288339.91,15,"29A",709.484827938,102.210113489
49,"Polk",7287011.46781,1614238925.66,21,"10",1002.44037255,66.4419046304
49,"Polk",7287011.46781,1614238925.66,32,"15",1313.74466971,127.141267883
49,"Polk",7287011.46781,1614238925.66,34,"16",1274.72348162,245.048594071
49,"Polk",7287011.46781,1614238925.66,37,"22",1650.25675104,9.20391198186
49,"Polk",7287011.46781,1614238925.66,48,"21",1170.25382862,170.210428126
49,"Polk",7287011.46781,1614238925.66,53,"22A",1307.10896819,5.2150240257
51,"Price",4618946.88217,3106925681.22,15,"29A",709.484827938,97.4953955886
51,"Price",4618946.88217,3106925681.22,16,"14",884.553046983,82.5812007268
51,"Price",4618946.88217,3106925681.22,27,"30",866.138332427,314.571029302
51,"Price",4618946.88217,3106925681.22,28,"20",1036.4408793,284.834406366
51,"Price",4618946.88217,3106925681.22,42,"25",1205.11712616,295.465250203
55,"Rusk",4895060.75476,2119322516.38,28,"20",1036.4408793,15.1440757287
55,"Rusk",4895060.75476,2119322516.38,29,"19",1105.82059721,171.646938351
55,"Rusk",4895060.75476,2119322516.38,35,"18",1044.26905995,235.571727232
55,"Rusk",4895060.75476,2119322516.38,37,"22",1650.25675104,25.2239258726
55,"Rusk",4895060.75476,2119322516.38,42,"25",1205.11712616,61.8180120964
55,"Rusk",4895060.75476,2119322516.38,43,"24",881.9786563,128.397324691
55,"Rusk",4895060.75476,2119322516.38,46,"23",1348.68736074,180.472994355
56,"Saint Croix",4629241.32259,619399871.551,48,"21",1170.25382862,55.0648183251
56,"Saint Croix",4629241.32259,619399871.551,53,"22A",1307.10896819,21.3388723878
58,"Sawyer",4646815.24369,3156908303.71,11,"9",1199.53687631,55.1872073318
58,"Sawyer",4646815.24369,3156908303.71,12,"13",2104.51452509,547.312743193
58,"Sawyer",4646815.24369,3156908303.71,16,"14",884.553046983,58.4164956443
58,"Sawyer",4646815.24369,3156908303.71,19,"12",753.793017929,27.7336637851
58,"Sawyer",4646815.24369,3156908303.71,28,"20",1036.4408793,77.8508823991
58,"Sawyer",4646815.24369,3156908303.71,29,"19",1105.82059721,230.936207229
58,"Sawyer",4646815.24369,3156908303.71,30,"17",740.779868186,88.4831132819
58,"Sawyer",4646815.24369,3156908303.71,35,"18",1044.26905995,132.061423324
58,"Sawyer",4646815.24369,3156908303.71,37,"22",1650.25675104,0.907374352476
61,"Taylor",5661805.97022,2107866915.02,42,"25",1205.11712616,79.3042921635
61,"Taylor",5661805.97022,2107866915.02,43,"24",881.9786563,79.5633533709
61,"Taylor",5661805.97022,2107866915.02,51,"26",1132.29731866,390.89196247
66,"Washburn",4370980.09987,1931663997.19,11,"9",1199.53687631,68.1567231094
66,"Washburn",4370980.09987,1931663997.19,13,"8",1030.4053157,68.9024331055
66,"Washburn",4370980.09987,1931663997.19,18,"11",1013.75261095,140.303999136
66,"Washburn",4370980.09987,1931663997.19,19,"12",753.793017929,236.449397604
66,"Washburn",4370980.09987,1931663997.19,30,"17",740.779868186,140.960130511
66,"Washburn",4370980.09987,1931663997.19,32,"15",1313.74466971,90.104731076
66,"Washburn",4370980.09987,1931663997.19,37,"22",1650.25675104,0.942224448174
19,"Florence",1179079.87719,1236024815.85,14,"35",1201.68665451,2.63744881918
19,"Florence",1179079.87719,1236024815.85,22,"40",873.046780226,275.679859017
19,"Florence",1179079.87719,1236024815.85,23,"50",906.695317623,189.852660452
19,"Florence",1179079.87719,1236024815.85,24,"39",1133.49465418,9.00776014611
21,"Forest",2193998.24874,2581276230.2,14,"35",1201.68665451,64.3110270154
21,"Forest",2193998.24874,2581276230.2,22,"40",873.046780226,52.1851416566
21,"Forest",2193998.24874,2581276230.2,23,"50",906.695317623,2.24336322584
21,"Forest",2193998.24874,2581276230.2,24,"39",1133.49465418,349.039148821
21,"Forest",2193998.24874,2581276230.2,26,"38",1136.48305865,58.4911371845
21,"Forest",2193998.24874,2581276230.2,36,"45",1582.86783408,217.993148591
21,"Forest",2193998.24874,2581276230.2,38,"44",1307.23712857,219.201967264
21,"Forest",2193998.24874,2581276230.2,40,"43",1280.41711988,33.1552993678
34,"Langlade",3389521.25713,1938853341.63,26,"38",1136.48305865,4.27265994746
34,"Langlade",3389521.25713,1938853341.63,38,"44",1307.23712857,117.518625817
34,"Langlade",3389521.25713,1938853341.63,39,"52",910.881491457,2.88321619259
34,"Langlade",3389521.25713,1938853341.63,40,"43",1280.41711988,334.488713553
34,"Langlade",3389521.25713,1938853341.63,44,"42",969.104024869,245.818774044
34,"Langlade",3389521.25713,1938853341.63,56,"46",1110.33387044,31.7251364035
34,"Langlade",3389521.25713,1938853341.63,62,"48",947.656065342,0.0697576349716
38,"Marinette",5587437.53629,3281323365.75,23,"50",906.695317623,141.975011076
38,"Marinette",5587437.53629,3281323365.75,33,"41",536.68608007,194.64331023
38,"Marinette",5587437.53629,3281323365.75,36,"45",1582.86783408,339.942893762
38,"Marinette",5587437.53629,3281323365.75,47,"49B",568.227328301,181.250783288
38,"Marinette",5587437.53629,3281323365.75,49,"51A",664.17214363,220.318865525
38,"Marinette",5587437.53629,3281323365.75,50,"49A",638.868658304,63.0244895241
38,"Marinette",5587437.53629,3281323365.75,54,"82",12.1532791017,0.112523318774
38,"Marinette",5587437.53629,3281323365.75,61,"51B",1568.84086163,125.590347722
40,"Menominee",695650.87023,921163178.676,38,"44",1307.23712857,0.0795204023641
40,"Menominee",695650.87023,921163178.676,40,"43",1280.41711988,0.0508702175812
40,"Menominee",695650.87023,921163178.676,61,"51B",1568.84086163,0.0398299053431
40,"Menominee",695650.87023,921163178.676,62,"48",947.656065342,355.425741438
1,"Adams",3460444.06127,1300741778.31,83,"53",1640.73778259,197.664921527
1,"Adams",3460444.06127,1300741778.31,92,"54A",1649.17074422,232.563853763
1,"Adams",3460444.06127,1300741778.31,97,"54B",1559.8047034,0.371959142979
1,"Adams",3460444.06127,1300741778.31,100,"54C",369.123232287,69.0591407287
6,"Buffalo",5695342.48166,1450045154.51,63,"59B",2946.50526518,5.96405949184
10,"Clark",7400022.9875,1936691874.9,60,"27",1269.20931277,145.035882071
10,"Clark",7400022.9875,1936691874.9,66,"58",1768.64937476,289.980790362
10,"Clark",7400022.9875,1936691874.9,74,"57B",1204.39177832,115.847030763
10,"Clark",7400022.9875,1936691874.9,77,"59C",2211.31684174,3.11003171125
10,"Clark",7400022.9875,1936691874.9,78,"55",1753.38664049,177.895478108
10,"Clark",7400022.9875,1936691874.9,81,"56",954.930937222,3.73219765249
17,"Dunn",6808148.62895,1517064352.59,63,"59B",2946.50526518,357.938623775
18,"Eau Claire",4677672.61021,1194005232.57,58,"59A",2186.80471766,174.307544502
18,"Eau Claire",4677672.61021,1194005232.57,63,"59B",2946.50526518,113.404750852
18,"Eau Claire",4677672.61021,1194005232.57,66,"58",1768.64937476,173.293720853
18,"Eau Claire",4677672.61021,1194005232.57,77,"59C",2211.31684174,0.00198145925396
22,"Grant",7330495.82404,1417197915.3,120,"75",2397.5947576,2.12798416255
25,"Iowa",4841882.92368,1081753364.26,103,"71",2311.26693772,0.456072769492
25,"Iowa",4841882.92368,1081753364.26,108,"70",1067.61090307,0.878371118364
25,"Iowa",4841882.92368,1081753364.26,114,"70A",734.447246211,162.609866455
25,"Iowa",4841882.92368,1081753364.26,115,"73C",657.874199921,136.902073665
25,"Iowa",4841882.92368,1081753364.26,118,"70C",21.2821812074,7.02720601574
25,"Iowa",4841882.92368,1081753364.26,119,"70D",5.28208679612,1.75453179993
25,"Iowa",4841882.92368,1081753364.26,120,"75",2397.5947576,107.212638243
25,"Iowa",4841882.92368,1081753364.26,122,"75A",1926.06442675,0.826548937717
27,"Jackson",5655543.20064,2142628047.74,66,"58",1768.64937476,6.49231441442
29,"Juneau",4831294.60116,1585248608.13,78,"55",1753.38664049,0.338833681292
29,"Juneau",4831294.60116,1585248608.13,81,"56",954.930937222,137.210511668
29,"Juneau",4831294.60116,1585248608.13,83,"53",1640.73778259,80.7212534068
29,"Juneau",4831294.60116,1585248608.13,86,"72",1953.57034978,2.3237431508
29,"Juneau",4831294.60116,1585248608.13,92,"54A",1649.17074422,162.439204595
29,"Juneau",4831294.60116,1585248608.13,97,"54B",1559.8047034,222.80062467
29,"Juneau",4831294.60116,1585248608.13,103,"71",2311.26693772,6.23079571362
33,"Lafayette",3500284.06488,378645469.022,120,"75",2397.5947576,116.45716262
33,"Lafayette",3500284.06488,378645469.022,122,"75A",1926.06442675,29.7386703119
37,"Marathon",10649952.693,2589955491.1,60,"27",1269.20931277,1.21936923552
37,"Marathon",10649952.693,2589955491.1,65,"57A",932.476478086,158.411887808
37,"Marathon",10649952.693,2589955491.1,67,"57",923.505594009,138.006237783
37,"Marathon",10649952.693,2589955491.1,74,"57B",1204.39177832,8.69827757649
42,"Monroe",6734264.34182,1677921915.52,92,"54A",1649.17074422,23.4216828203
42,"Monroe",6734264.34182,1677921915.52,97,"54B",1559.8047034,30.9329184932
47,"Pepin",1944404.45707,427481267.544,63,"59B",2946.50526518,68.8792829379
48,"Pierce",4049747.78325,690865577.424,59,"60",1494.44295833,21.6724163066
48,"Pierce",4049747.78325,690865577.424,63,"59B",2946.50526518,47.9071474682
48,"Pierce",4049747.78325,690865577.424,71,"60A",1022.93501512,169.736443911
48,"Pierce",4049747.78325,690865577.424,75,"61",3283.64475955,27.428212006
50,"Portage",5406230.00507,1303221388.45,65,"57A",932.476478086,59.5349511656
50,"Portage",5406230.00507,1303221388.45,76,"57C",1139.39368842,154.922837099
53,"Richland",4712524.51269,1074686387.88,108,"70",1067.61090307,6.67219408523
57,"Sauk",5922035.26223,1361274760.52,97,"54B",1559.8047034,134.419976887
57,"Sauk",5922035.26223,1361274760.52,103,"71",2311.26693772,41.446677465
57,"Sauk",5922035.26223,1361274760.52,108,"70",1067.61090307,265.250115679
57,"Sauk",5922035.26223,1361274760.52,109,"70F",2.1418252567,0.809936249744
62,"Trempealeau",5289141.95847,1402558198.6,58,"59A",2186.80471766,14.9164488914
62,"Trempealeau",5289141.95847,1402558198.6,63,"59B",2946.50526518,0.942118063005
62,"Trempealeau",5289141.95847,1402558198.6,66,"58",1768.64937476,0.157434099868
63,"Vernon",5654107.88684,1361968298.82,97,"54B",1559.8047034,0.383220022508
72,"Wood",4995950.97595,1444341977.33,65,"57A",932.476478086,21.644798317
72,"Wood",4995950.97595,1444341977.33,67,"57",923.505594009,7.60953056948
72,"Wood",4995950.97595,1444341977.33,74,"57B",1204.39177832,127.112578257
72,"Wood",4995950.97595,1444341977.33,76,"57C",1139.39368842,106.732381422
72,"Wood",4995950.97595,1444341977.33,78,"55",1753.38664049,0.0183751201008
72,"Wood",4995950.97595,1444341977.33,81,"56",954.930937222,125.845228088
72,"Wood",4995950.97595,1444341977.33,83,"53",1640.73778259,168.700663419
1,"Adams",3460444.06127,1300741778.31,76,"57C",1139.39368842,1.0714543828
1,"Adams",3460444.06127,1300741778.31,102,"70E",266.272344056,1.48787883148
5,"Brown",2336438.22904,294715331.076,68,"80B",1470.86013387,3.65435205633
5,"Brown",2336438.22904,294715331.076,69,"63B",2207.50260528,51.1301904474
8,"Calumet",1276602.85896,177572197.146,69,"63B",2207.50260528,0.940654316478
11,"Columbia",5205603.56722,961401294.363,97,"54B",1559.8047034,0.000683002254044
11,"Columbia",5205603.56722,961401294.363,100,"54C",369.123232287,1.78803674198
13,"Dane",7672068.87601,1110436976.41,108,"70",1067.61090307,0.361290915523
13,"Dane",7672068.87601,1110436976.41,114,"70A",734.447246211,56.0034408808
13,"Dane",7672068.87601,1110436976.41,119,"70D",5.28208679612,0.251195619649
13,"Dane",7672068.87601,1110436976.41,120,"75",2397.5947576,14.9415918571
13,"Dane",7672068.87601,1110436976.41,122,"75A",1926.06442675,39.2754349332
15,"Door",3308852.06434,704952419.247,68,"80B",1470.86013387,92.6775743095
23,"Green",4210861.5439,465816991.01,120,"75",2397.5947576,1.21879898836
23,"Green",4210861.5439,465816991.01,122,"75A",1926.06442675,172.393445372
29,"Juneau",4831294.60116,1585248608.13,100,"54C",369.123232287,0.0029426178708
31,"Kewaunee",1863445.69931,252609333.577,68,"80B",1470.86013387,97.5226103239
36,"Manitowoc",3186175.35096,453269292.947,68,"80B",1470.86013387,2.05298627229e-05
37,"Marathon",10649952.693,2589955491.1,70,"62A",1356.23520943,235.483751674
37,"Marathon",10649952.693,2589955491.1,72,"62B",1348.79698079,7.80795458594
39,"Marquette",3507933.62712,887341298.242,92,"54A",1649.17074422,56.6889786928
39,"Marquette",3507933.62712,887341298.242,100,"54C",369.123232287,23.8647031968
43,"Oconto",5046603.89156,1941919568.71,69,"63B",2207.50260528,155.983086486
45,"Outagamie",2684510.89655,499697447.526,69,"63B",2207.50260528,47.2495568884
45,"Outagamie",2684510.89655,499697447.526,73,"63A",1730.698554,133.709158025
50,"Portage",5406230.00507,1303221388.45,70,"62A",1356.23520943,157.459208316
50,"Portage",5406230.00507,1303221388.45,72,"62B",1348.79698079,7.07408846
50,"Portage",5406230.00507,1303221388.45,79,"65A",971.310369347,77.2656207725
50,"Portage",5406230.00507,1303221388.45,80,"65B",1345.84291751,46.9198573028
50,"Portage",5406230.00507,1303221388.45,83,"53",1640.73778259,2.80883832868e-05
54,"Rock",3260329.86053,358363068.647,122,"75A",1926.06442675,0.000814311486475
57,"Sauk",5922035.26223,1361274760.52,105,"70B",1000.4761196,83.6641991087
57,"Sauk",5922035.26223,1361274760.52,114,"70A",734.447246211,0.000218039457206
59,"Shawano",5294438.30686,1501614997.32,64,"47",902.701983194,256.861349942
59,"Shawano",5294438.30686,1501614997.32,69,"63B",2207.50260528,46.4501471197
59,"Shawano",5294438.30686,1501614997.32,72,"62B",1348.79698079,177.232116808
59,"Shawano",5294438.30686,1501614997.32,73,"63A",1730.698554,76.2904592859
69,"Waupaca",5531360.39538,1244691964.89,70,"62A",1356.23520943,9.43238281574
69,"Waupaca",5531360.39538,1244691964.89,72,"62B",1348.79698079,171.218097397
69,"Waupaca",5531360.39538,1244691964.89,73,"63A",1730.698554,129.26159401
70,"Waushara",4380922.3824,993201694.516,76,"57C",1139.39368842,3.4632963093
70,"Waushara",4380922.3824,993201694.516,83,"53",1640.73778259,14.1007999769
70,"Waushara",4380922.3824,993201694.516,92,"54A",1649.17074422,9.19368169801
71,"Winnebago",2193249.15022,292840117.064,69,"63B",2207.50260528,0.000284102457633
